################################################################################
# WEBOBS Observatoires volcanologiques et sismologiques de l'IPGP
#
# PROC: {PROC.GNSSPELEE} 
# TITLE: {\fontsize{14}{\bfGNSS Pelée Martinique - Source best model timeline} ()} {GNSSPELEE_MODELTIME_VECTORS}
# FILENAME: MODELTIME_VECTORS_mdcsam0_.txt
# TIMESPAN: from "01-Feb-2020" to "01-Mar-2025"
#
#   Time period #1 = 90 days (~3 months)
#   Time period #2 = 180 days (~6 months)
#   Time period #3 = 270 days (~1 year)
#   Time period #4 = 365 days (1 year)
#
# CREATED: 12-Mar-2025 11:07:26 by webobs@volwebobs.ipgp.fr
# COPYRIGHT: MMXXV, OVSM-IPGP
################################################################################
#
#yyyy mm dd HH MM SS dE_(mm)_1 dN_(mm)_1 dU_(mm)_1 s_dE_1 s_dN_1 s_dU_1 dE_(mm)_2 dN_(mm)_2 dU_(mm)_2 s_dE_2 s_dN_2 s_dU_2 dE_(mm)_3 dN_(mm)_3 dU_(mm)_3 s_dE_3 s_dN_3 s_dU_3 dE_(mm)_4 dN_(mm)_4 dU_(mm)_4 s_dE_4 s_dN_4 s_dU_4
2021 10 30 00 00 00 1.998995 -2.171194 2.088982 5.000000 5.000000 15.000000 -0.418448 2.156560 8.032554 5.000000 5.000000 15.000000 2.593221 -2.713024 -12.774211 5.000000 5.000000 15.000000 4.488999 -4.832715 -12.717340 5.000000 5.000000 15.000000
2021 12 11 00 00 00 -0.351166 -0.248130 -7.707711 5.000000 5.000000 15.000000 -1.057880 -0.903712 -6.791044 5.000000 5.000000 15.000000 -0.549020 1.474466 -0.871219 5.000000 5.000000 15.000000 3.118118 -4.364513 -14.460623 5.000000 5.000000 15.000000
2022 01 22 00 00 00 0.794123 1.120940 -2.361520 5.000000 5.000000 16.608746 0.599694 -0.807115 -3.681140 5.000000 5.000000 15.000000 -0.514903 1.473561 0.827260 5.000000 5.000000 15.000000 1.783631 -2.721785 -14.632594 5.000000 5.000000 15.000000
2022 03 05 00 00 00 -0.286368 -2.029278 0.334339 5.000000 5.000000 15.000000 -0.093256 -0.165833 0.782352 5.000000 5.000000 15.000000 -0.453494 -0.438879 -0.813722 5.000000 5.000000 15.000000 0.215491 -0.050444 -2.964703 5.000000 5.000000 15.000000
2022 04 16 00 00 00 0.920368 0.959348 11.618243 5.000000 5.000000 15.000000 0.391681 0.354140 7.024979 5.000000 5.000000 15.000000 0.125206 -0.665637 2.642903 5.000000 5.000000 15.000000 -0.563702 0.825034 5.235710 5.000000 5.000000 15.000000
2022 05 28 00 00 00 1.677751 -2.559686 1.997663 5.000000 5.000000 15.000000 0.932311 -2.083091 8.050568 5.000000 5.000000 15.000000 0.766167 -1.660680 4.053563 5.000000 5.000000 15.000000 0.157993 -1.097386 4.721224 5.000000 5.000000 15.000000
2022 07 09 00 00 00 1.006201 2.743712 -9.179514 5.000000 5.000000 15.000000 1.603369 0.870436 1.852311 5.000000 5.000000 15.000000 1.428460 0.173789 3.453951 5.000000 5.000000 15.000000 0.833280 -1.038313 1.949015 5.000000 5.000000 15.000000
2022 08 20 00 00 00 -2.108481 2.821526 -16.755477 5.000000 5.000000 21.313239 1.436095 3.868613 -6.668352 5.000000 5.000000 15.000000 1.717599 1.642979 2.270623 5.000000 5.000000 15.000000 1.686082 0.625676 0.073672 5.000000 5.000000 15.000000
2022 10 01 00 00 00 NaN NaN NaN NaN NaN NaN -4.239530 5.312854 -20.404996 5.000000 5.000000 18.206807 -0.037205 3.201089 -4.006893 5.000000 5.000000 15.000000 0.511952 2.136997 -0.093488 5.000000 5.000000 15.000000
2022 11 12 00 00 00 NaN NaN NaN NaN NaN NaN -10.790727 -0.393355 -34.253648 5.000000 5.000000 33.385822 -2.493964 3.403604 -9.952776 5.000000 5.000000 16.347746 -0.282681 0.298756 3.305987 5.000000 5.000000 15.000000
2022 12 24 00 00 00 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -9.311806 4.609569 -27.442250 5.000000 5.000000 25.058561 -2.538502 1.706964 -2.970822 5.000000 5.000000 15.022317
2023 02 04 00 00 00 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -15.297959 2.651655 -37.629731 5.000000 5.000000 45.825563 -3.823854 3.495722 -15.696206 5.000000 5.000000 20.073268
2023 03 18 00 00 00 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -8.760160 6.617798 -30.308693 5.000000 5.000000 29.716073
2023 04 29 00 00 00 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
2023 06 10 00 00 00 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
2023 07 22 00 00 00 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
2023 09 02 00 00 00 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
2023 10 14 00 00 00 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
2023 11 25 00 00 00 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
2024 01 06 00 00 00 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
2024 02 17 00 00 00 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
2024 03 30 00 00 00 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
2024 05 11 00 00 00 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
2024 06 22 00 00 00 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
2024 08 03 00 00 00 2.168005 4.726334 7.696421 5.000000 5.000000 15.000000 5.785244 -0.385510 17.418682 5.000000 5.000000 25.341367 6.282073 -2.353529 26.128024 5.000000 5.000000 38.012051 NaN NaN NaN NaN NaN NaN
2024 09 14 00 00 00 1.637001 -6.265802 -3.996133 5.000000 5.000000 15.000000 6.689896 -1.886210 5.607091 5.000000 5.000000 15.004052 9.760716 -8.768050 8.410636 5.000000 5.000000 22.506077 13.455547 -11.300579 11.369934 5.000000 5.000000 30.424882
2024 10 26 00 00 00 -0.505564 -2.331662 -6.670134 5.000000 5.000000 17.477146 1.411923 -2.396304 -2.740390 5.000000 5.000000 15.000000 5.420367 -7.782460 -4.110585 5.000000 5.000000 17.105155 7.757713 -12.946436 -5.556903 5.000000 5.000000 23.123635
2024 12 07 00 00 00 0.831121 0.667688 5.206858 5.000000 5.000000 19.682545 0.232535 -4.925959 -4.146870 5.000000 5.000000 15.000000 2.973548 -4.239062 -0.077818 5.000000 5.000000 15.000000 3.758729 -11.378470 -0.105199 5.000000 5.000000 17.082120
2025 01 18 00 00 00 -3.523373 2.642903 -5.022243 5.000000 5.000000 15.000000 -3.166908 -0.600958 -1.142923 5.000000 5.000000 15.000000 -0.508349 -1.967789 -1.604405 5.000000 5.000000 15.000000 -0.125260 -6.651488 -2.168918 5.000000 5.000000 15.000000
2025 03 01 00 00 00 1.947763 -2.003807 -12.723410 5.000000 5.000000 24.054204 -2.037628 1.247866 -4.022904 5.000000 5.000000 15.000000 -1.205793 -3.078582 -6.174760 5.000000 5.000000 15.000000 0.628725 -4.197960 -3.636305 5.000000 5.000000 15.000000
